Index,Close
427,334.5899963378906
428,326.14898681640625
429,322.0220031738281
430,326.927001953125
431,324.5360107421875
432,323.0459899902344
433,320.0459899902344
434,328.20599365234375
435,352.6839904785156
436,358.0419921875
437,357.3810119628906
438,371.29400634765625
439,377.3210144042969
440,362.4880065917969
441,359.18701171875
442,361.0459899902344
443,363.1830139160156
444,388.9490051269531
445,388.7829895019531
446,395.5360107421875
447,415.56298828125
448,417.56298828125
449,415.47900390625
450,451.93798828125
451,434.99700927734375
452,433.7550048828125
453,444.1820068359375
454,465.3210144042969
455,454.9339904785156
456,456.0780029296875
457,463.6159973144531
458,462.3219909667969
459,442.68499755859375
460,438.6390075683594
461,436.5719909667969
462,442.4010009765625
463,454.9849853515625
464,455.65301513671875
465,417.27398681640625
466,422.822998046875
467,422.27899169921875
468,432.9830017089844
469,426.6199951171875
470,430.5669860839844
471,434.3340148925781
472,433.43798828125
473,430.010986328125
474,433.09100341796875
475,431.9599914550781
476,429.1050109863281
477,458.0480041503906
478,453.2300109863281
479,447.6109924316406
480,447.9909973144531
481,448.4280090332031
482,435.69000244140625
483,432.3710021972656
484,430.3059997558594
485,364.33099365234375
486,387.5360107421875
487,382.29901123046875
488,387.1679992675781
489,380.14898681640625
490,420.2300109863281
491,410.2619934082031
492,382.49200439453125
493,387.4909973144531
494,402.97100830078125
495,391.72601318359375
496,392.15301513671875
497,394.97198486328125
498,380.28900146484375
499,379.4739990234375
500,378.2550048828125
501,368.7669982910156
502,373.0559997558594
503,374.447998046875
504,369.9490051269531
505,389.593994140625
506,386.54901123046875
507,376.5220031738281
508,376.6199951171875
509,373.4469909667969
510,376.02899169921875
511,381.64898681640625
512,379.65399169921875
513,384.26300048828125
514,391.8599853515625
515,407.2300109863281
516,400.18499755859375
517,407.4880065917969
518,416.3219909667969
519,422.37298583984375
520,420.7850036621094
521,437.16400146484375
522,438.7980041503906
523,437.74798583984375
524,420.7359924316406
525,424.9549865722656
526,424.54400634765625
527,432.1520080566406
528,432.5190124511719
529,433.5039978027344
530,437.6969909667969
531,435.12298583984375
532,423.989013671875
533,421.6510009765625
534,410.9389953613281
535,400.57000732421875
536,407.7070007324219
537,414.3210144042969
538,413.97198486328125
539,414.8599853515625
540,417.1310119628906
541,421.69000244140625
542,411.6239929199219
543,414.06500244140625
544,416.43798828125
545,416.8299865722656
546,417.010986328125
547,420.6210021972656
548,409.5480041503906
549,410.4440002441406
550,413.7550048828125
551,413.3070068359375
552,418.0889892578125
553,418.0409851074219
554,416.3940124511719
555,417.177001953125
556,417.94500732421875
557,426.7650146484375
558,424.2309875488281
559,416.5159912109375
560,414.8160095214844
561,416.72900390625
562,417.9599914550781
563,420.87298583984375
564,420.90399169921875
565,421.4440002441406
566,424.0299987792969
567,423.4129943847656
568,422.7449951171875
569,420.3489990234375
570,419.4110107421875
571,421.5639953613281
572,422.4830017089844
573,425.19000244140625
574,423.7340087890625
575,424.2820129394531
576,429.7130126953125
577,430.5719909667969
578,427.39898681640625
579,428.59100341796875
580,435.5090026855469
581,441.3890075683594
582,449.42498779296875
583,445.73699951171875
584,450.2820129394531
585,458.55499267578125
586,461.4259948730469
587,466.0889892578125
588,444.68701171875
589,449.010986328125
590,455.09698486328125
591,448.3179931640625
592,451.875
593,444.66900634765625
594,450.3039855957031
595,446.72198486328125
596,447.97601318359375
597,459.6029968261719
598,458.5360107421875
599,458.5480041503906
600,460.4830017089844
601,450.8949890136719
602,452.7279968261719
603,454.7659912109375
604,455.6700134277344
605,455.6709899902344
606,457.5679931640625
607,454.1629943847656
608,453.7829895019531
609,454.6189880371094
610,438.7149963378906
611,442.6759948730469
612,443.18798828125
613,439.322998046875
614,444.1549987792969
615,445.9809875488281
616,449.5989990234375
617,453.3840026855469
618,473.4639892578125
619,530.0399780273438
620,526.2329711914062
621,533.864013671875
622,531.385986328125
623,536.9199829101562
624,537.9719848632812
625,569.1939697265625
626,572.7269897460938
627,574.9769897460938
628,585.5369873046875
629,576.5969848632812
630,581.64501953125
631,574.6300048828125
632,577.469970703125
633,606.7269897460938
634,672.7839965820312
635,704.3759765625
636,685.5590209960938
637,694.468994140625
638,766.3079833984375
639,748.9089965820312
640,756.2269897460938
641,763.781005859375
642,737.2260131835938
643,666.6519775390625
644,596.1160278320312
645,623.9769897460938
646,665.2990112304688
647,665.1229858398438
648,629.3670043945312
649,655.2750244140625
650,647.0009765625
651,639.8900146484375
652,673.3369750976562
653,676.2960205078125
654,703.7020263671875
655,658.6640014648438
656,683.6619873046875
657,670.6270141601562
658,677.3309936523438
659,640.56201171875
660,666.5230102539062
661,650.9600219726562
662,649.3599853515625
663,647.6589965820312
664,664.551025390625
665,654.468017578125
666,658.0780029296875
667,663.2550048828125
668,660.7670288085938
669,679.458984375
670,673.1060180664062
671,672.864013671875
672,665.6849975585938
673,665.0120239257812
674,650.6190185546875
675,655.5560302734375
676,661.2849731445312
677,654.0969848632812
678,651.7839965820312
679,654.3519897460938
680,655.0349731445312
681,656.9920043945312
682,655.0469970703125
683,624.6810302734375
684,606.27197265625
685,547.4650268554688
686,566.35498046875
687,578.2890014648438
688,575.0430297851562
689,587.7780151367188
690,592.6900024414062
691,591.0540161132812
692,587.801025390625
693,592.10302734375
694,589.1199951171875
695,587.5590209960938
696,585.5880126953125
697,570.4730224609375
698,567.239990234375
699,577.4390258789062
700,573.2160034179688
701,574.3179931640625
702,575.6300048828125
703,581.697021484375
704,581.3079833984375
705,586.7529907226562
706,583.4149780273438
707,580.1820068359375
708,577.760986328125
709,579.6510009765625
710,569.947021484375
711,573.9119873046875
712,574.1069946289062
713,577.5029907226562
714,575.4719848632812
715,572.302978515625
716,575.5369873046875
717,598.2119750976562
718,608.6339721679688
719,606.5900268554688
720,610.4359741210938
721,614.5440063476562
722,626.3159790039062
723,622.8610229492188
724,623.5089721679688
725,606.718994140625
726,608.2429809570312
727,609.2410278320312
728,610.6840209960938
729,607.155029296875
730,606.9730224609375
731,605.9840087890625
732,609.8740234375
733,609.2269897460938
734,608.31201171875
735,597.1489868164062
736,596.2979736328125
737,602.8419799804688
738,602.625
739,600.8259887695312
740,608.0430297851562
741,606.166015625
742,604.72802734375
743,605.6929931640625
744,609.7349853515625
745,613.9829711914062
746,610.8920288085938
747,612.1329956054688
748,610.2039794921875
749,612.510986328125
750,613.02099609375
751,617.1209716796875
752,619.1079711914062
753,616.7520141601562
754,618.9940185546875
755,641.072021484375
756,636.1920166015625
757,636.7860107421875
758,640.3779907226562
759,638.64599609375
760,641.6309814453125
761,639.1929931640625
762,637.9600219726562
763,630.52001953125
764,630.8569946289062
765,632.8280029296875
766,657.2940063476562
767,657.0709838867188
768,653.760986328125
769,657.5880126953125
770,678.3040161132812
771,688.31298828125
772,689.6510009765625
773,714.47900390625
774,701.864013671875
775,700.9719848632812
776,729.7930297851562
777,740.8289794921875
778,688.7000122070312
779,703.2349853515625
780,703.4180297851562
781,711.52197265625
782,703.1309814453125
783,709.8480224609375
784,723.2730102539062
785,715.5339965820312
786,716.4110107421875
787,705.0540161132812
788,702.031005859375
789,705.02099609375
790,711.6190185546875
791,744.197998046875
792,740.9769897460938
793,751.5850219726562
794,751.6160278320312
795,731.0260009765625
796,739.2479858398438
797,751.3469848632812
798,744.593994140625
799,740.2890014648438
800,741.6489868164062
801,735.3820190429688
802,732.0349731445312
803,735.81298828125
804,735.60400390625
805,745.6909790039062
806,756.7739868164062
807,777.9439697265625
808,771.155029296875
809,773.8720092773438
810,758.7000122070312
811,764.2239990234375
812,768.1320190429688
813,770.8099975585938
814,772.7940063476562
815,774.6500244140625
816,769.7310180664062
817,780.0869750976562
818,780.5560302734375
819,781.4810180664062
820,778.0880126953125
821,784.906982421875
822,790.8289794921875
823,790.530029296875
824,792.7139892578125
825,800.8759765625
826,834.281005859375
827,864.5399780273438
828,921.9840087890625
829,898.822021484375
830,896.1829833984375
831,907.6099853515625
832,933.197998046875
833,975.9210205078125
834,973.4970092773438
835,961.2379760742188
836,963.7429809570312
837,998.3250122070312
838,1021.75
839,1043.8399658203125
840,1154.72998046875
841,1013.3800048828125
842,902.2009887695312
843,908.5850219726562
844,911.198974609375
845,902.8280029296875
846,907.6790161132812
847,777.7570190429688
848,804.833984375
849,823.9840087890625
850,818.4119873046875
851,821.7979736328125
852,831.5339965820312
853,907.93798828125
854,886.6179809570312
855,899.072998046875
856,895.0260009765625
857,921.7890014648438
858,924.6729736328125
859,921.0120239257812
860,892.68701171875
861,901.5419921875
862,917.5859985351562
863,919.75
864,921.5900268554688
865,919.4959716796875
866,920.3820190429688
867,970.4030151367188
868,989.0230102539062
869,1011.7999877929688
870,1029.9100341796875
871,1042.9000244140625
872,1027.3399658203125
873,1038.1500244140625
874,1061.3499755859375
875,1063.0699462890625
876,994.3829956054688
877,988.6740112304688
878,1004.4500122070312
879,999.1810302734375
880,990.6420288085938
881,1004.5499877929688
882,1007.47998046875
883,1027.43994140625
884,1046.2099609375
885,1054.4200439453125
886,1047.8699951171875
887,1079.97998046875
888,1115.300048828125
889,1117.43994140625
890,1166.719970703125
891,1173.6800537109375
892,1143.8399658203125
893,1165.199951171875
894,1179.969970703125
895,1179.969970703125
896,1222.5
897,1251.010009765625
898,1274.989990234375
899,1255.1500244140625
900,1267.1199951171875
901,1272.8299560546875
902,1223.5400390625
903,1150.0
904,1188.489990234375
905,1116.719970703125
906,1175.8299560546875
907,1221.3800048828125
908,1231.9200439453125
909,1240.0
910,1249.6099853515625
911,1187.81005859375
912,1100.22998046875
913,973.8179931640625
914,1036.739990234375
915,1054.22998046875
916,1120.5400390625
917,1049.1400146484375
918,1038.5899658203125
919,937.52001953125
920,972.7789916992188
921,966.7249755859375
922,1045.77001953125
923,1047.1500244140625
924,1039.969970703125
925,1026.4300537109375
926,1071.7900390625
927,1080.5
928,1102.1700439453125
929,1143.81005859375
930,1133.25
931,1124.780029296875
932,1182.6800537109375
933,1176.9000244140625
934,1175.949951171875
935,1187.8699951171875
936,1187.1300048828125
937,1205.010009765625
938,1200.3699951171875
939,1169.280029296875
940,1167.5400390625
941,1172.52001953125
942,1182.93994140625
943,1193.9100341796875
944,1211.6700439453125
945,1210.2900390625
946,1229.0799560546875
947,1222.050048828125
948,1231.7099609375
949,1207.2099609375
950,1250.1500244140625
951,1265.489990234375
952,1281.0799560546875
953,1317.72998046875
954,1316.47998046875
955,1321.7900390625
956,1347.8900146484375
957,1421.5999755859375
958,1452.8199462890625
959,1490.0899658203125
960,1537.6700439453125
961,1555.449951171875
962,1578.800048828125
963,1596.7099609375
964,1723.3499755859375
965,1755.3599853515625
966,1787.1300048828125
967,1848.5699462890625
968,1724.239990234375
969,1804.9100341796875
970,1808.9100341796875
971,1738.4300537109375
972,1734.449951171875
973,1839.0899658203125
974,1888.6500244140625
975,1987.7099609375
976,2084.72998046875
977,2041.199951171875
978,2173.39990234375
979,2320.419921875
980,2443.639892578125
981,2304.97998046875
982,2202.419921875
983,2038.8699951171875
984,2155.800048828125
985,2255.610107421875
986,2175.469970703125
987,2286.409912109375
988,2407.8798828125
989,2488.550048828125
990,2515.35009765625
991,2511.81005859375
992,2686.81005859375
993,2863.199951171875
994,2732.159912109375
995,2805.6201171875
996,2823.81005859375
997,2947.7099609375
998,2958.110107421875
999,2659.6298828125
1000,2717.02001953125
1001,2506.3701171875
1002,2464.580078125
1003,2518.56005859375
1004,2655.8798828125
1005,2548.2900390625
1006,2589.60009765625
1007,2721.7900390625
1008,2689.10009765625
1009,2705.409912109375
1010,2744.909912109375
1011,2608.719970703125
1012,2589.409912109375
1013,2478.449951171875
1014,2552.449951171875
1015,2574.7900390625
1016,2539.320068359375
1017,2480.840087890625
1018,2434.550048828125
1019,2506.469970703125
1020,2564.06005859375
1021,2601.639892578125
1022,2601.989990234375
1023,2608.56005859375
1024,2518.659912109375
1025,2571.340087890625
1026,2518.43994140625
1027,2372.56005859375
1028,2337.7900390625
1029,2398.840087890625
1030,2357.89990234375
1031,2233.340087890625
1032,1998.8599853515625
1033,1929.8199462890625
1034,2228.409912109375
1035,2318.8798828125
1036,2273.429931640625
1037,2817.60009765625
1038,2667.760009765625
1039,2810.1201171875
1040,2730.39990234375
1041,2754.860107421875
1042,2576.47998046875
1043,2529.449951171875
1044,2671.780029296875
1045,2809.010009765625
1046,2726.449951171875
1047,2757.179931640625
1048,2875.340087890625
1049,2718.260009765625
1050,2710.669921875
1051,2804.72998046875
1052,2895.889892578125
1053,3252.909912109375
1054,3213.93994140625
1055,3378.93994140625
1056,3419.93994140625
1057,3342.469970703125
1058,3381.280029296875
1059,3650.6201171875
1060,3884.7099609375
1061,4073.260009765625
1062,4325.1298828125
1063,4181.93017578125
1064,4376.6298828125
1065,4331.68994140625
1066,4160.6201171875
1067,4193.7001953125
1068,4087.659912109375
1069,4001.739990234375
1070,4100.52001953125
1071,4151.52001953125
1072,4334.68017578125
1073,4371.60009765625
1074,4352.39990234375
1075,4382.8798828125
1076,4382.66015625
1077,4579.02001953125
1078,4565.2998046875
1079,4703.39013671875
1080,4892.009765625
1081,4578.77001953125
1082,4582.9599609375
1083,4236.31005859375
1084,4376.52978515625
1085,4597.1201171875
1086,4599.8798828125
1087,4228.75
1088,4226.06005859375
1089,4122.93994140625
1090,4161.27001953125
1091,4130.81005859375
1092,3882.590087890625
1093,3154.949951171875
1094,3637.52001953125
1095,3625.0400390625
1096,3582.8798828125
1097,4065.199951171875
1098,3924.969970703125
1099,3905.949951171875
1100,3631.0400390625
1101,3630.699951171875
1102,3792.39990234375
1103,3682.840087890625
1104,3926.070068359375
1105,3892.35009765625
1106,4200.669921875
1107,4174.72998046875
1108,4163.06982421875
1109,4338.7099609375
1110,4403.740234375
1111,4409.31982421875
1112,4317.47998046875
1113,4229.35986328125
1114,4328.41015625
1115,4370.81005859375
1116,4426.89013671875
1117,4610.47998046875
1118,4772.02001953125
1119,4781.990234375
1120,4826.47998046875
1121,5446.91015625
1122,5647.2099609375
1123,5831.7900390625
1124,5678.18994140625
1125,5725.58984375
1126,5605.509765625
1127,5590.68994140625
1128,5708.52001953125
1129,6011.4501953125
1130,6031.60009765625
1131,6008.419921875
1132,5930.31982421875
1133,5526.64013671875
1134,5750.7998046875
1135,5904.830078125
1136,5780.89990234375
1137,5753.08984375
1138,6153.85009765625
1139,6130.52978515625
1140,6468.39990234375
1141,6767.31005859375
1142,7078.5
1143,7207.759765625
1144,7379.9501953125
1145,7407.41015625
1146,7022.759765625
1147,7144.3798828125
1148,7459.68994140625
1149,7143.580078125
1150,6618.14013671875
1151,6357.60009765625
1152,5950.06982421875
1153,6559.490234375
1154,6635.75
1155,7315.5400390625
1156,7871.68994140625
1157,7708.990234375
1158,7790.14990234375
1159,8036.490234375
1160,8200.6396484375
1161,8071.259765625
1162,8253.5498046875
1163,8038.77001953125
1164,8253.6904296875
1165,8790.919921875
1166,9330.5498046875
1167,9818.349609375
1168,10058.7998046875
1169,9888.6103515625
1170,10233.599609375
1171,10975.599609375
1172,11074.599609375
1173,11323.2001953125
1174,11657.2001953125
1175,11916.7001953125
1176,14291.5
1177,17899.69921875
1178,16569.400390625
1179,15178.2001953125
1180,15455.400390625
1181,16936.80078125
1182,17415.400390625
1183,16408.19921875
1184,16564.0
1185,17706.900390625
1186,19497.400390625
1187,19140.80078125
1188,19114.19921875
1189,17776.69921875
1190,16624.599609375
1191,15802.900390625
1192,13831.7998046875
1193,14699.2001953125
1194,13925.7998046875
1195,14026.599609375
1196,16099.7998046875
1197,15838.5
1198,14606.5
1199,14656.2001953125
1200,12952.2001953125
1201,14156.400390625
1202,13657.2001953125
1203,14982.099609375
1204,15201.0
1205,15599.2001953125
1206,17429.5
1207,17527.0
1208,16477.599609375
1209,15170.099609375
1210,14595.400390625
1211,14973.2998046875
1212,13405.7998046875
1213,13980.599609375
1214,14360.2001953125
1215,13772.0
1216,13819.7998046875
1217,11490.5
1218,11188.599609375
1219,11474.900390625
1220,11607.400390625
1221,12899.2001953125
1222,11600.099609375
1223,10931.400390625
1224,10868.400390625
1225,11359.400390625
1226,11259.400390625
1227,11171.400390625
1228,11440.7001953125
1229,11786.2998046875
1230,11296.400390625
1231,10106.2998046875
1232,10221.099609375
1233,9170.5400390625
1234,8830.75
1235,9174.91015625
1236,8277.009765625
1237,6955.27001953125
1238,7754.0
1239,7621.2998046875
1240,8265.58984375
1241,8736.98046875
1242,8621.900390625
1243,8129.97021484375
1244,8926.5703125
1245,8598.3095703125
1246,9494.6298828125
1247,10166.400390625
1248,10233.900390625
1249,11112.7001953125
1250,10551.7998046875
1251,11225.2998046875
1252,11403.7001953125
1253,10690.400390625
1254,10005.0
1255,10301.099609375
1256,9813.0703125
1257,9664.73046875
1258,10366.7001953125
1259,10725.599609375
1260,10397.900390625
1261,10951.0
1262,11086.400390625
1263,11489.7001953125
1264,11512.599609375
1265,11573.2998046875
1266,10779.900390625
1267,9965.5703125
1268,9395.009765625
1269,9337.5498046875
1270,8866.0
1271,9578.6298828125
1272,9205.1201171875
1273,9194.849609375
1274,8269.8095703125
1275,8300.8603515625
1276,8338.349609375
1277,7916.8798828125
1278,8223.6796875
1279,8630.650390625
1280,8913.4697265625
1281,8929.2802734375
1282,8728.4697265625
1283,8879.6201171875
1284,8668.1201171875
1285,8495.7802734375
1286,8209.400390625
1287,7833.0400390625
1288,7954.47998046875
1289,7165.7001953125
1290,6890.52001953125
1291,6973.52978515625
1292,6844.22998046875
1293,7083.7998046875
1294,7456.10986328125
1295,6853.83984375
1296,6811.47021484375
1297,6636.31982421875
1298,6911.08984375
1299,7023.52001953125
1300,6770.72998046875
1301,6834.759765625
1302,6968.31982421875
1303,7889.25
1304,7895.9599609375
1305,7986.240234375
1306,8329.1103515625
1307,8058.669921875
1308,7902.08984375
1309,8163.419921875
1310,8294.3095703125
1311,8845.830078125
1312,8895.580078125
1313,8802.4599609375
1314,8930.8798828125
1315,9697.5
1316,8845.740234375
1317,9281.509765625
1318,8987.0498046875
1319,9348.48046875
1320,9419.080078125
1321,9240.5498046875
1322,9119.009765625
1323,9235.919921875
1324,9743.8603515625
1325,9700.759765625
1326,9858.150390625
1327,9654.7998046875
1328,9373.009765625
1329,9234.8203125
1330,9325.1796875
1331,9043.9404296875
1332,8441.490234375
1333,8504.8896484375
1334,8723.9404296875
1335,8716.7900390625
1336,8510.3798828125
1337,8368.830078125
1338,8094.31982421875
1339,8250.9697265625
1340,8247.1796875
1341,8513.25
1342,8418.990234375
1343,8041.77978515625
1344,7557.81982421875
1345,7587.33984375
1346,7480.14013671875
1347,7355.8798828125
1348,7368.22021484375
1349,7135.990234375
1350,7472.58984375
1351,7406.52001953125
1352,7494.169921875
1353,7541.4501953125
1354,7643.4501953125
1355,7720.25
1356,7514.47021484375
1357,7633.759765625
1358,7653.97998046875
1359,7678.240234375
1360,7624.919921875
1361,7531.97998046875
1362,6786.02001953125
1363,6906.919921875
1364,6582.35986328125
1365,6349.89990234375
1366,6675.35009765625
1367,6456.580078125
1368,6550.16015625
1369,6499.27001953125
1370,6734.81982421875
1371,6769.93994140625
1372,6776.5498046875
1373,6729.740234375
1374,6083.68994140625
1375,6162.47998046875
1376,6173.22998046875
1377,6249.18017578125
1378,6093.669921875
1379,6157.1298828125
1380,5903.43994140625
1381,6218.2998046875
1382,6404.0
1383,6385.81982421875
1384,6614.18017578125
1385,6529.58984375
1386,6597.5498046875
1387,6639.14013671875
1388,6673.5
